CODE,day,t,dn,dc,cc,BS,DP,DN,SS,SB
CODE_1.SZ,20241230,10:31:32:890,19481363,0,0,S,4.5,1100,19481362,18849920
CODE_1.SZ,20241230,10:31:32:890,19481364,0,0,S,4.5,400,19481362,18850684
CODE_1.SZ,20241230,10:31:32:890,19481365,0,0,S,4.5,6200,19481362,18853283
CODE_1.SZ,20241230,10:31:32:890,19481366,0,0,S,4.5,2000,19481362,18856873
CODE_1.SZ,20241230,10:31:32:890,19481367,0,0,S,4.5,900,19481362,18858828
CODE_1.SZ,20241230,10:31:32:890,19481368,0,0,S,4.5,2700,19481362,18859712
CODE_1.SZ,20241230,10:31:32:890,19481369,0,0,S,4.5,5000,19481362,18861284
CODE_1.SZ,20241230,10:31:32:890,19481370,0,0,S,4.5,3000,19481362,18865903
CODE_1.SZ,20241230,10:31:32:890,19481371,0,0,S,4.5,9000,19481362,18869228
CODE_1.SZ,20241230,10:31:32:890,19481372,0,0,S,4.5,1000,19481362,18883125
CODE_1.SZ,20241230,10:31:32:890,19481373,0,0,S,4.5,700,19481362,18885723
CODE_1.SZ,20241230,10:31:35:880,19488172,0,0,S,4.5,1300,19488171,18895439
CODE_1.SZ,20241230,10:31:38:260,19493822,0,0,B,4.51,3600,19271961,19493821
CODE_1.SZ,20241230,10:31:38:340,19493966,C,0, ,0,2600,19274352,0
CODE_1.SZ,20241230,10:31:39:040,19495178,C,0, ,0,6700,0,19243922
CODE_1.SZ,20241230,10:31:42:100,19501664,C,0, ,0,3000,0,18924246
CODE_1.SZ,20241230,10:31:42:670,19502799,C,0, ,0,10000,0,18035812
CODE_1.SZ,20241230,10:31:44:910,19507730,0,0,B,4.51,5000,19271961,19507729
CODE_1.SZ,20241230,10:31:45:440,19508997,0,0,S,4.5,15700,19508996,18895439
CODE_1.SZ,20241230,10:31:45:440,19508998,0,0,S,4.5,200,19508996,18896328
CODE_1.SZ,20241230,10:31:45:440,19508999,0,0,S,4.5,14100,19508996,18896342
CODE_1.SZ,20241230,10:31:48:870,19516526,0,0,B,4.51,1800,19271961,19516525
CODE_1.SZ,20241230,10:31:49:050,19516973,0,0,S,4.5,44900,19516972,18896342
CODE_1.SZ,20241230,10:31:50:520,19520011,0,0,S,4.5,100,19520010,18896342
CODE_1.SZ,20241230,10:31:51:010,19520888,C,0, ,0,1500,12295272,0
CODE_1.SZ,20241230,10:32:00:840,19542256,C,0, ,0,400,0,17552636
CODE_1.SZ,20241230,10:32:02:130,19545971,C,0, ,0,4000,12801133,0
CODE_1.SZ,20241230,10:32:06:890,19564740,0,0,S,4.5,1500,19564739,18896342
CODE_1.SZ,20241230,10:32:08:210,19569998,0,0,S,4.5,1000,19569997,18896342
CODE_1.SZ,20241230,10:32:10:660,19578147,0,0,S,4.5,3600,19578146,18896342
CODE_1.SZ,20241230,10:32:13:440,19585901,0,0,B,4.51,1300,19271961,19585900
CODE_1.SZ,20241230,10:32:16:590,19594552,C,0, ,0,3000,0,13012042
CODE_1.SZ,20241230,10:32:20:460,19604198,0,0,S,4.5,10000,19604197,18896342
CODE_1.SZ,20241230,10:32:26:070,19618792,C,0, ,0,3800,16817335,0
CODE_1.SZ,20241230,10:32:26:490,19619860,0,0,S,4.5,300,19619859,18896342
CODE_1.SZ,20241230,10:32:27:450,19622381,C,0, ,0,1400,0,18671285
CODE_1.SZ,20241230,10:32:28:550,19625288,C,0, ,0,1000,0,18911207
CODE_1.SZ,20241230,10:32:32:370,19635397,0,0,B,4.51,7400,19271961,19635396
CODE_1.SZ,20241230,10:32:32:370,19635398,0,0,B,4.51,400,19273986,19635396
CODE_1.SZ,20241230,10:32:32:370,19635399,0,0,B,4.51,1400,19274047,19635396
CODE_1.SZ,20241230,10:32:32:370,19635400,0,0,B,4.51,7200,19275043,19635396
CODE_1.SZ,20241230,10:32:32:370,19635401,0,0,B,4.51,600,19276914,19635396
CODE_1.SZ,20241230,10:32:32:370,19635402,0,0,B,4.51,2200,19277878,19635396
CODE_1.SZ,20241230,10:32:32:370,19635403,0,0,B,4.51,600,19278390,19635396
CODE_1.SZ,20241230,10:32:33:860,19639876,C,0, ,0,3800,0,18549778
CODE_1.SZ,20241230,10:32:34:900,19643199,C,0, ,0,500,0,19609121
CODE_1.SZ,20241230,10:32:37:860,19650118,C,0, ,0,800,0,18512480
CODE_1.SZ,20241230,10:32:44:310,19663917,C,0, ,0,100,17304230,0
CODE_1.SZ,20241230,10:32:45:960,19668580,0,0,B,4.51,900,19278390,19668579
CODE_1.SZ,20241230,10:32:45:960,19668581,0,0,B,4.51,500,19278678,19668579
CODE_1.SZ,20241230,10:32:46:390,19669414,C,0, ,0,700,0,15239155
CODE_1.SZ,20241230,10:32:51:570,19680116,0,0,B,4.51,3700,19278678,19680115
CODE_1.SZ,20241230,10:32:51:570,19680117,0,0,B,4.51,1100,19279929,19680115
CODE_1.SZ,20241230,10:32:51:570,19680118,0,0,B,4.51,200,19281350,19680115
CODE_1.SZ,20241230,10:32:52:880,19682411,0,0,B,4.51,1000,19281350,19682410
CODE_1.SZ,20241230,10:32:52:880,19682412,0,0,B,4.51,900,19285383,19682410
CODE_1.SZ,20241230,10:32:52:880,19682413,0,0,B,4.51,100,19285605,19682410
CODE_1.SZ,20241230,10:32:52:880,19682414,0,0,B,4.51,700,19301194,19682410
CODE_1.SZ,20241230,10:32:52:880,19682415,0,0,B,4.51,900,19301195,19682410
CODE_1.SZ,20241230,10:32:52:880,19682416,0,0,B,4.51,900,19301261,19682410
CODE_1.SZ,20241230,10:32:52:880,19682417,0,0,B,4.51,500,19302818,19682410
CODE_1.SZ,20241230,10:33:00:560,19697155,C,0, ,0,7500,19620774,0
CODE_1.SZ,20241230,10:33:01:770,19700088,C,0, ,0,10000,0,18941362
CODE_1.SZ,20241230,10:33:03:550,19703615,C,0, ,0,3600,801346,0
CODE_1.SZ,20241230,10:33:08:010,19716285,C,0, ,0,500,0,13449005
CODE_1.SZ,20241230,10:33:09:540,19723595,C,0, ,0,6800,0,17868634
CODE_1.SZ,20241230,10:33:09:760,19724528,C,0, ,0,1100,0,299204
CODE_1.SZ,20241230,10:33:11:620,19732023,C,0, ,0,700,0,19650693
CODE_1.SZ,20241230,10:33:11:920,19732696,C,0, ,0,500,19294950,0
CODE_1.SZ,20241230,10:33:19:670,19755348,0,0,B,4.51,100,19302818,19755347
CODE_1.SZ,20241230,10:33:21:120,19758741,0,0,S,4.5,1500,19758740,18896342
CODE_1.SZ,20241230,10:33:24:090,19765483,C,0, ,0,800,0,18243640
CODE_1.SZ,20241230,10:33:25:020,19767464,C,0, ,0,10000,0,18142959
CODE_1.SZ,20241230,10:33:27:680,19772181,C,0, ,0,3200,19749072,0
CODE_1.SZ,20241230,10:33:27:980,19772811,0,0,B,4.51,100,19302818,19772810
CODE_1.SZ,20241230,10:33:32:060,19781784,0,0,B,4.51,100,19302818,19781783
CODE_1.SZ,20241230,10:33:32:060,19781785,0,0,B,4.51,600,19303539,19781783
CODE_1.SZ,20241230,10:33:32:060,19781786,0,0,B,4.51,1300,19312451,19781783
CODE_1.SZ,20241230,10:33:37:350,19791702,C,0, ,0,2000,0,12032134
CODE_1.SZ,20241230,10:33:40:000,19796273,C,0, ,0,1000,0,18258704
CODE_1.SZ,20241230,10:33:40:250,19796769,0,0,B,4.51,200,19312451,19796768
CODE_1.SZ,20241230,10:33:40:250,19796770,0,0,B,4.51,900,19312482,19796768
CODE_1.SZ,20241230,10:33:40:250,19796771,0,0,B,4.51,600,19312553,19796768
CODE_1.SZ,20241230,10:33:40:250,19796772,0,0,B,4.51,800,19314380,19796768
CODE_1.SZ,20241230,10:33:40:250,19796773,0,0,B,4.51,500,19314381,19796768
CODE_1.SZ,20241230,10:33:42:360,19800792,C,0, ,0,2000,0,19296638
CODE_1.SZ,20241230,10:33:42:990,19802033,C,0, ,0,5000,0,19468593
CODE_1.SZ,20241230,10:33:44:310,19804405,C,0, ,0,1000,16462209,0
CODE_1.SZ,20241230,10:33:45:680,19807149,0,0,B,4.51,300,19314381,19807148
CODE_1.SZ,20241230,10:33:45:680,19807150,0,0,B,4.51,1700,19315856,19807148
CODE_1.SZ,20241230,10:33:47:210,19810686,C,0, ,0,900,0,19761593
CODE_1.SZ,20241230,10:33:50:900,19818952,0,0,B,4.51,900,19315856,19818951
CODE_1.SZ,20241230,10:33:50:960,19819047,0,0,B,4.51,1800,19315856,19819046
CODE_1.SZ,20241230,10:33:52:740,19823010,C,0, ,0,2900,0,19533913
CODE_1.SZ,20241230,10:33:53:610,19824470,0,0,S,4.5,8500,19824469,18896342
CODE_1.SZ,20241230,10:33:55:070,19827314,C,0, ,0,300,0,15045869
CODE_1.SZ,20241230,10:33:57:250,19831088,C,0, ,0,500,7108474,0
CODE_1.SZ,20241230,10:33:59:050,19834415,0,0,S,4.5,700,19834414,18896342
CODE_1.SZ,20241230,10:34:01:380,19840060,C,0, ,0,4700,0,19341959
CODE_1.SZ,20241230,10:34:02:100,19841582,C,0, ,0,10000,0,8674467
CODE_1.SZ,20241230,10:34:04:570,19846748,0,0,S,4.5,200,19846747,18896342
CODE_1.SZ,20241230,10:34:04:590,19846809,0,0,S,4.5,300,19846808,18896342
CODE_1.SZ,20241230,10:34:05:490,19848703,0,0,B,4.51,500,19315856,19848702
CODE_1.SZ,20241230,10:34:06:030,19849635,0,0,B,4.51,300,19315856,19849634
CODE_1.SZ,20241230,10:34:11:530,19862907,C,0, ,0,2900,10902244,0
CODE_1.SZ,20241230,10:34:14:050,19868098,0,0,S,4.5,2800,19868097,18896342
CODE_1.SZ,20241230,10:34:14:960,19869666,0,0,B,4.51,2400,19315856,19869665
CODE_1.SZ,20241230,10:34:18:170,19875338,C,0, ,0,2000,0,18903776
CODE_1.SZ,20241230,10:34:19:810,19878684,C,0, ,0,1000,0,16663400
CODE_1.SZ,20241230,10:34:20:160,19879213,0,0,S,4.5,500,19879212,18896342
CODE_1.SZ,20241230,10:34:20:750,19880326,C,0, ,0,100,19854923,0
CODE_1.SZ,20241230,10:34:20:940,19880591,0,0,S,4.5,100,19880590,18896342
CODE_1.SZ,20241230,10:34:21:000,19880685,C,0, ,0,50000,0,19131557
CODE_1.SZ,20241230,10:34:21:010,19880726,C,0, ,0,1300,19520887,0
CODE_1.SZ,20241230,10:34:22:020,19882784,0,0,S,4.5,1300,19882783,18896342
CODE_1.SZ,20241230,10:34:23:210,19884768,C,0, ,0,500,19875077,0
CODE_1.SZ,20241230,10:34:25:740,19888920,C,0, ,0,1500,0,19000358
CODE_1.SZ,20241230,10:34:28:870,19894141,C,0, ,0,600,19890404,0
CODE_1.SZ,20241230,10:34:30:360,19897016,C,0, ,0,100,19325082,0
CODE_1.SZ,20241230,10:34:31:360,19899023,0,0,S,4.5,100,19899022,18896342
CODE_1.SZ,20241230,10:34:33:310,19903238,0,0,S,4.5,1000,19903237,18896342
CODE_1.SZ,20241230,10:34:33:620,19903819,C,0, ,0,1500,0,19074256
CODE_1.SZ,20241230,10:34:36:410,19908969,0,0,S,4.5,1000,19908968,18896342
CODE_1.SZ,20241230,10:34:38:560,19913100,C,0, ,0,100,0,19585930
CODE_1.SZ,20241230,10:34:46:620,19926822,0,0,B,4.51,600,19315856,19926821
CODE_1.SZ,20241230,10:34:53:390,19939322,C,0, ,0,1500,0,19229842
CODE_1.SZ,20241230,10:34:55:340,19943394,C,0, ,0,2200,0,9073138
CODE_1.SZ,20241230,10:35:06:390,19967695,0,0,B,4.51,300,19315856,19967694
CODE_1.SZ,20241230,10:35:09:410,19974095,C,0, ,0,6000,0,19830488
CODE_1.SZ,20241230,10:35:09:600,19974491,0,0,B,4.51,8000,19315856,19974490
CODE_1.SZ,20241230,10:35:10:940,19977517,0,0,S,4.5,6500,19977516,18896342
CODE_1.SZ,20241230,10:35:10:940,19977518,0,0,S,4.5,4000,19977516,18901055
CODE_1.SZ,20241230,10:35:11:090,19977894,C,0, ,0,3800,0,19674777
CODE_1.SZ,20241230,10:35:11:190,19978086,C,0, ,0,1000,0,9647627
CODE_1.SZ,20241230,10:35:11:370,19978567,0,0,S,4.5,4300,19978566,18901055
CODE_1.SZ,20241230,10:35:22:310,19999358,0,0,B,4.51,2500,19315856,19999357
CODE_1.SZ,20241230,10:35:22:520,19999821,C,0, ,0,100,19821377,0
CODE_1.SZ,20241230,10:35:22:690,20000138,0,0,B,4.51,3800,19315856,20000137
CODE_1.SZ,20241230,10:35:26:290,20006658,C,0, ,0,500,0,18330818
CODE_1.SZ,20241230,10:35:27:740,20009493,C,0, ,0,1300,0,19238042
CODE_1.SZ,20241230,10:35:28:490,20011179,0,0,S,4.5,1700,20011178,18901055
CODE_1.SZ,20241230,10:35:28:490,20011180,0,0,S,4.5,3500,20011178,18918609
CODE_1.SZ,20241230,10:35:28:490,20011181,0,0,S,4.5,2000,20011178,18947504
CODE_1.SZ,20241230,10:35:28:490,20011182,0,0,S,4.5,1200,20011178,18955871
CODE_1.SZ,20241230,10:35:28:490,20011183,0,0,S,4.5,1600,20011178,18963324
CODE_1.SZ,20241230,10:35:28:770,20011752,0,0,S,4.5,400,20011751,18963324
CODE_1.SZ,20241230,10:35:28:770,20011753,0,0,S,4.5,600,20011751,18977253
CODE_1.SZ,20241230,10:35:28:770,20011754,0,0,S,4.5,100,20011751,18980771
CODE_1.SZ,20241230,10:35:36:640,20027825,C,0, ,0,600,20014101,0
CODE_1.SZ,20241230,10:35:38:180,20031322,C,0, ,0,5000,0,19452166
CODE_1.SZ,20241230,10:35:39:140,20032976,C,0, ,0,10400,0,20018121
CODE_1.SZ,20241230,10:35:39:450,20033878,0,0,S,4.5,1000,20033877,18980771
CODE_1.SZ,20241230,10:35:39:600,20034104,0,0,B,4.51,3100,19315856,20034103
CODE_1.SZ,20241230,10:35:50:920,20055110,0,0,B,4.51,1500,19315856,20055109
CODE_1.SZ,20241230,10:35:55:960,20066126,C,0, ,0,2000,0,18454770
CODE_1.SZ,20241230,10:35:56:240,20066662,0,0,B,4.51,200,19315856,20066661
CODE_1.SZ,20241230,10:35:58:460,20070606,C,0, ,0,10300,0,19488543
CODE_1.SZ,20241230,10:36:03:480,20080782,C,0, ,0,3200,19394347,0
CODE_1.SZ,20241230,10:36:08:510,20091867,0,0,S,4.5,600,20091866,18980771
CODE_1.SZ,20241230,10:36:14:860,20104704,0,0,B,4.51,3400,19315856,20104703
CODE_1.SZ,20241230,10:36:16:610,20108768,C,0, ,0,2000,0,114186
CODE_1.SZ,20241230,10:36:17:900,20111199,0,0,S,4.5,4900,20111198,18980771
CODE_1.SZ,20241230,10:36:17:900,20111200,0,0,S,4.5,5000,20111198,18991082
CODE_1.SZ,20241230,10:36:17:900,20111201,0,0,S,4.5,100,20111198,18997659
CODE_1.SZ,20241230,10:36:17:900,20111202,0,0,S,4.5,10000,20111198,19031243
CODE_1.SZ,20241230,10:36:19:490,20114891,C,0, ,0,5000,0,18037906
CODE_1.SZ,20241230,10:36:22:630,20121357,0,0,S,4.5,100,20121356,19031243
CODE_1.SZ,20241230,10:36:26:400,20128019,0,0,S,4.5,1000,20128018,19031243
CODE_1.SZ,20241230,10:36:26:400,20128020,0,0,S,4.5,200,20128018,19051702
CODE_1.SZ,20241230,10:36:26:400,20128021,0,0,S,4.5,400,20128018,19093933
CODE_1.SZ,20241230,10:36:26:400,20128022,0,0,S,4.5,100,20128018,19102242
CODE_1.SZ,20241230,10:36:26:400,20128023,0,0,S,4.5,10000,20128018,19103183
CODE_1.SZ,20241230,10:36:26:400,20128024,0,0,S,4.5,1000,20128018,19117017
CODE_1.SZ,20241230,10:36:26:400,20128025,0,0,S,4.5,200,20128018,19211574
CODE_1.SZ,20241230,10:36:26:400,20128026,0,0,S,4.5,2300,20128018,19217159
CODE_1.SZ,20241230,10:36:26:400,20128027,0,0,S,4.5,500,20128018,19219553
CODE_1.SZ,20241230,10:36:26:400,20128028,0,0,S,4.5,100,20128018,19222950
CODE_1.SZ,20241230,10:36:26:400,20128029,0,0,S,4.5,1100,20128018,19224508
CODE_1.SZ,20241230,10:36:29:790,20133332,0,0,S,4.5,2000,20133331,19224508
CODE_1.SZ,20241230,10:36:29:790,20133333,0,0,S,4.5,5000,20133331,19225872
CODE_1.SZ,20241230,10:36:29:790,20133334,0,0,S,4.5,3700,20133331,19232019
CODE_1.SZ,20241230,10:36:31:240,20136147,0,0,B,4.51,1000,19315856,20136146
CODE_1.SZ,20241230,10:36:32:460,20138081,0,0,S,4.5,3200,20138080,19232019
CODE_1.SZ,20241230,10:36:33:940,20140381,0,0,B,4.51,500,19315856,20140380
CODE_1.SZ,20241230,10:36:39:710,20150581,0,0,S,4.5,3100,20150580,19232019
CODE_1.SZ,20241230,10:36:39:710,20150582,0,0,S,4.5,1000,20150580,19304190
CODE_1.SZ,20241230,10:36:40:990,20152626,0,0,S,4.5,3000,20152625,19304190
CODE_1.SZ,20241230,10:36:52:010,20170449,0,0,B,4.51,1500,19315856,20170448
CODE_1.SZ,20241230,10:36:52:160,20170714,C,0, ,0,1300,0,14702579
CODE_1.SZ,20241230,10:36:52:780,20171840,C,0, ,0,3000,0,18035474
CODE_1.SZ,20241230,10:37:00:410,20184504,0,0,S,4.5,100,20184503,19304190
CODE_1.SZ,20241230,10:37:02:590,20190613,C,0, ,0,100,0,18164037
CODE_1.SZ,20241230,10:37:05:440,20202001,C,0, ,0,1000,0,19977745
CODE_1.SZ,20241230,10:37:07:050,20206743,0,0,S,4.5,5900,20206742,19304190
CODE_1.SZ,20241230,10:37:07:050,20206744,0,0,S,4.5,2400,20206742,19346713
CODE_1.SZ,20241230,10:37:07:050,20206745,0,0,S,4.5,1700,20206742,19358406
CODE_1.SZ,20241230,10:37:12:140,20223265,C,0, ,0,8800,0,19540693
CODE_1.SZ,20241230,10:37:20:590,20244952,0,0,S,4.5,600,20244951,19358406
CODE_1.SZ,20241230,10:37:20:590,20244953,0,0,S,4.5,5600,20244951,19368414
CODE_1.SZ,20241230,10:37:20:700,20245093,0,0,S,4.5,500,20245092,19368414
CODE_1.SZ,20241230,10:37:21:210,20245943,0,0,B,4.51,200,19315856,20245942
CODE_1.SZ,20241230,10:37:25:720,20258268,C,0, ,0,5000,0,20018544
CODE_1.SZ,20241230,10:37:31:850,20273819,0,0,B,4.51,300,19315856,20273818
CODE_1.SZ,20241230,10:37:33:820,20279484,C,0, ,0,500,0,20182803
CODE_1.SZ,20241230,10:37:37:300,20291798,C,0, ,0,25800,12159121,0
CODE_1.SZ,20241230,10:37:43:990,20321611,C,0, ,0,500,0,886041
CODE_1.SZ,20241230,10:37:44:000,20321634,0,0,B,4.51,28700,19315856,20321633
CODE_1.SZ,20241230,10:37:44:000,20321637,0,0,B,4.51,21600,19315856,20321636
CODE_1.SZ,20241230,10:37:44:000,20321638,0,0,B,4.51,900,19319523,20321636
CODE_1.SZ,20241230,10:37:44:000,20321639,0,0,B,4.51,600,19319592,20321636
CODE_1.SZ,20241230,10:37:44:000,20321640,0,0,B,4.51,500,19319708,20321636
CODE_1.SZ,20241230,10:37:44:000,20321641,0,0,B,4.51,700,19319730,20321636
CODE_1.SZ,20241230,10:37:44:000,20321642,0,0,B,4.51,200,19321033,20321636
CODE_1.SZ,20241230,10:37:44:000,20321643,0,0,B,4.51,700,19321087,20321636
CODE_1.SZ,20241230,10:37:44:000,20321644,0,0,B,4.51,800,19325095,20321636
CODE_1.SZ,20241230,10:37:44:000,20321645,0,0,B,4.51,800,19342452,20321636
CODE_1.SZ,20241230,10:37:44:000,20321646,0,0,B,4.51,700,19348335,20321636
CODE_1.SZ,20241230,10:37:44:000,20321647,0,0,B,4.51,3000,19348532,20321636
CODE_1.SZ,20241230,10:37:44:000,20321648,0,0,B,4.51,300,19387358,20321636
CODE_1.SZ,20241230,10:37:44:000,20321649,0,0,B,4.51,400,19401966,20321636
CODE_1.SZ,20241230,10:37:44:000,20321650,0,0,B,4.51,300,19418188,20321636
CODE_1.SZ,20241230,10:37:44:000,20321651,0,0,B,4.51,2000,19470227,20321636
CODE_1.SZ,20241230,10:37:44:000,20321652,0,0,B,4.51,2600,19494526,20321636
CODE_1.SZ,20241230,10:37:44:000,20321653,0,0,B,4.51,2000,19494818,20321636
CODE_1.SZ,20241230,10:37:44:000,20321654,0,0,B,4.51,3700,19494850,20321636
CODE_1.SZ,20241230,10:37:44:000,20321655,0,0,B,4.51,1600,19503310,20321636
CODE_1.SZ,20241230,10:37:44:010,20321664,0,0,B,4.51,100,19503310,20321663
CODE_1.SZ,20241230,10:37:44:010,20321699,0,0,B,4.51,200,19503310,20321698
CODE_1.SZ,20241230,10:37:44:020,20321713,0,0,B,4.51,1000,19503310,20321712
CODE_1.SZ,20241230,10:37:44:020,20321739,0,0,B,4.51,900,19503310,20321738
CODE_1.SZ,20241230,10:37:44:020,20321740,0,0,B,4.51,100,19509653,20321738
CODE_1.SZ,20241230,10:37:44:020,20321741,0,0,B,4.51,3800,19519925,20321738
CODE_1.SZ,20241230,10:37:44:020,20321742,0,0,B,4.51,1400,19525343,20321738
CODE_1.SZ,20241230,10:37:44:020,20321743,0,0,B,4.51,2500,19527823,20321738
CODE_1.SZ,20241230,10:37:44:020,20321744,0,0,B,4.51,3300,19534883,20321738
CODE_1.SZ,20241230,10:37:44:020,20321745,0,0,B,4.51,500,19619672,20321738
CODE_1.SZ,20241230,10:37:44:020,20321746,0,0,B,4.51,1600,19619673,20321738
CODE_1.SZ,20241230,10:37:44:020,20321747,0,0,B,4.51,7400,19629364,20321738
CODE_1.SZ,20241230,10:37:44:020,20321748,0,0,B,4.51,3400,19653409,20321738
CODE_1.SZ,20241230,10:37:44:020,20321749,0,0,B,4.51,5600,19717549,20321738
CODE_1.SZ,20241230,10:37:44:020,20321750,0,0,B,4.51,100,19720442,20321738
CODE_1.SZ,20241230,10:37:44:020,20321751,0,0,B,4.51,100,19721169,20321738
CODE_1.SZ,20241230,10:37:44:020,20321752,0,0,B,4.51,100,19724995,20321738
CODE_1.SZ,20241230,10:37:44:020,20321753,0,0,B,4.51,4300,19744178,20321738
CODE_1.SZ,20241230,10:37:44:020,20321754,0,0,B,4.51,700,19764784,20321738
CODE_1.SZ,20241230,10:37:44:020,20321755,0,0,B,4.51,500,19766240,20321738
CODE_1.SZ,20241230,10:37:44:020,20321756,0,0,B,4.51,3200,19788760,20321738
CODE_1.SZ,20241230,10:37:44:020,20321757,0,0,B,4.51,700,19799100,20321738
CODE_1.SZ,20241230,10:37:44:020,20321758,0,0,B,4.51,1000,19823153,20321738
CODE_1.SZ,20241230,10:37:44:020,20321759,0,0,B,4.51,100,19854249,20321738
CODE_1.SZ,20241230,10:37:44:020,20321760,0,0,B,4.51,1400,19857870,20321738
CODE_1.SZ,20241230,10:37:44:020,20321761,0,0,B,4.51,1300,19858066,20321738
CODE_1.SZ,20241230,10:37:44:020,20321762,0,0,B,4.51,500,19875835,20321738
CODE_1.SZ,20241230,10:37:44:020,20321763,0,0,B,4.51,2900,19881517,20321738
CODE_1.SZ,20241230,10:37:44:020,20321764,0,0,B,4.51,2200,19976875,20321738
CODE_1.SZ,20241230,10:37:44:020,20321765,0,0,B,4.51,100,19985615,20321738
CODE_1.SZ,20241230,10:37:44:020,20321766,0,0,B,4.51,100,20004958,20321738
CODE_1.SZ,20241230,10:37:44:020,20321767,0,0,B,4.51,600,20005994,20321738
CODE_1.SZ,20241230,10:37:44:020,20321768,0,0,B,4.51,100,20090669,20321738
CODE_1.SZ,20241230,10:37:44:020,20321769,0,0,B,4.51,500,20100522,20321738
CODE_1.SZ,20241230,10:37:44:020,20321770,0,0,B,4.51,400,20133655,20321738
CODE_1.SZ,20241230,10:37:44:020,20321771,0,0,B,4.51,500,20133761,20321738
CODE_1.SZ,20241230,10:37:44:020,20321772,0,0,B,4.51,11500,20166918,20321738
CODE_1.SZ,20241230,10:37:44:020,20321773,0,0,B,4.51,100,20210073,20321738
CODE_1.SZ,20241230,10:37:44:020,20321774,0,0,B,4.51,1200,20212134,20321738
CODE_1.SZ,20241230,10:37:44:020,20321775,0,0,B,4.51,100,20216431,20321738
CODE_1.SZ,20241230,10:37:44:020,20321776,0,0,B,4.51,600,20260335,20321738
CODE_1.SZ,20241230,10:37:44:020,20321777,0,0,B,4.51,17000,20310828,20321738
CODE_1.SZ,20241230,10:37:44:050,20321926,C,0, ,0,1400,16537082,0
CODE_1.SZ,20241230,10:37:45:420,20327180,C,0, ,0,200,0,20169568
CODE_1.SZ,20241230,10:37:46:400,20331542,C,0, ,0,500,0,5998882
CODE_1.SZ,20241230,10:37:47:250,20334134,C,0, ,0,1200,0,20321738
CODE_1.SZ,20241230,10:37:51:280,20346913,C,0, ,0,1000,19376356,0
CODE_1.SZ,20241230,10:37:52:890,20352280,C,0, ,0,200,0,18249090
CODE_1.SZ,20241230,10:37:53:840,20354301,C,0, ,0,20700,0,20334086
CODE_1.SZ,20241230,10:37:57:510,20362493,C,0, ,0,2900,0,18442711
CODE_1.SZ,20241230,10:38:01:800,20372328,C,0, ,0,2600,0,20332382
CODE_1.SZ,20241230,10:38:04:000,20377648,C,0, ,0,5000,0,18150761
CODE_1.SZ,20241230,10:38:05:940,20382485,0,0,S,4.51,200,20382484,20327212
CODE_1.SZ,20241230,10:38:05:940,20382486,0,0,S,4.51,8400,20382484,20327539
CODE_1.SZ,20241230,10:38:06:040,20382644,C,0, ,0,2200,0,20141156
CODE_1.SZ,20241230,10:38:07:190,20386045,0,0,B,4.52,6400,16191970,20386044
CODE_1.SZ,20241230,10:38:07:190,20386046,0,0,B,4.52,900,16445060,20386044
CODE_1.SZ,20241230,10:38:07:190,20386047,0,0,B,4.52,1800,16542995,20386044
CODE_1.SZ,20241230,10:38:07:190,20386048,0,0,B,4.52,900,16577609,20386044
CODE_1.SZ,20241230,10:38:07:540,20386960,C,0, ,0,2400,0,18916766
CODE_1.SZ,20241230,10:38:09:000,20390306,0,0,B,4.52,2100,16577609,20390305
CODE_1.SZ,20241230,10:38:09:000,20390307,0,0,B,4.52,2000,16744426,20390305
CODE_1.SZ,20241230,10:38:09:000,20390308,0,0,B,4.52,5900,16764169,20390305
CODE_1.SZ,20241230,10:38:11:880,20396020,0,0,S,4.51,1000,20396019,20327539
CODE_1.SZ,20241230,10:38:13:340,20398641,C,0, ,0,8300,0,17002346
CODE_1.SZ,20241230,10:38:15:790,20403290,C,0, ,0,2000,19464624,0
CODE_1.SZ,20241230,10:38:15:790,20403305,C,0, ,0,4600,0,19916053
CODE_1.SZ,20241230,10:38:16:760,20405206,0,0,B,4.52,2400,16764169,20405205
CODE_1.SZ,20241230,10:38:16:760,20405207,0,0,B,4.52,100,16767175,20405205
CODE_1.SZ,20241230,10:38:16:760,20405208,0,0,B,4.52,500,16789779,20405205
CODE_1.SZ,20241230,10:38:16:760,20405209,0,0,B,4.52,5000,16830211,20405205
CODE_1.SZ,20241230,10:38:18:050,20407561,C,0, ,0,4500,0,19929077
CODE_1.SZ,20241230,10:38:21:420,20414098,0,0,B,4.52,5000,16830211,20414097
CODE_1.SZ,20241230,10:38:23:170,20417799,C,0, ,0,3000,0,18120409
CODE_1.SZ,20241230,10:38:24:630,20420416,C,0, ,0,8900,0,16696276
CODE_1.SZ,20241230,10:38:26:880,20424559,0,0,B,4.52,10000,16830211,20424558
CODE_1.SZ,20241230,10:38:29:590,20430152,0,0,B,4.52,100,17432425,20430151
CODE_1.SZ,20241230,10:38:29:590,20430153,0,0,B,4.52,1000,18166270,20430151
CODE_1.SZ,20241230,10:38:30:010,20431004,0,0,S,4.51,6500,20431003,20327539
CODE_1.SZ,20241230,10:38:30:690,20434441,C,0, ,0,20700,684839,0
CODE_1.SZ,20241230,10:38:31:930,20441178,0,0,S,4.51,100,20441177,20327539
CODE_1.SZ,20241230,10:38:39:230,20462370,C,0, ,0,11600,0,19492210
